time,seconds_elapsed,z,y,x
1767625004537974800,0.089974853515625,0.15821409225463867,0.02871066704392433,0.3597996234893799
1767625004557705200,0.109705322265625,0.21074850857257843,-0.00366519158706069,0.6401867866516113
1767625004597780700,0.14978076171875,0.394618958234787,-0.4043927788734436,0.6340781450271606
1767625004637870600,0.18987060546875,0.3988949954509735,0.39156460762023926,0.5943718552589417
1767625004657955600,0.20995556640625,0.44287729263305664,0.8857545852661133,0.3830125033855438
1767625004677960700,0.229960693359375,0.5247332453727722,0.9272934198379517,-0.06536258012056351
1767625004718024200,0.270024169921875,0.1270599663257599,0.7177666425704956,-0.6798930168151855
1767625004758106400,0.3101064453125,0.13988813757896423,0.827111542224884,-0.6200281977653503
1767625004798194000,0.35019384765625,0.3903428912162781,0.543059229850769,-0.8454375267028809
1767625004838271000,0.39027099609375,0.24923302233219147,0.42699480056762695,-0.7422012686729431
1767625004878347500,0.430347412109375,0.47830748558044434,0.3549126982688904,-1.2113457918167114
1767625004918428000,0.470427978515625,0.7299839854240417,0.5455026626586914,-1.1337659358978271
1767625004958492700,0.51049267578125,0.6951646208763123,0.34697145223617554,-1.2767083644866943
1767625004998580000,0.550580078125,1.3017538785934448,1.0714576244354248,-1.737911581993103
1767625005018661600,0.57066162109375,1.5656476020812988,1.1093312501907349,-1.8863518238067627
1767625005038649900,0.59064990234375,1.7910568714141846,1.0030407905578613,-2.0201313495635986
1767625005078737000,0.63073681640625,1.9840903282165527,0.6701191663742065,-2.129476308822632
1767625005118835200,0.670835205078125,2.175291061401367,1.416596531867981,-2.3188445568084717
1767625005158911000,0.710910888671875,1.8197675943374634,1.4330898523330688,-2.648711681365967
1767625005178985000,0.73098486328125,1.55892813205719,1.5931365489959717,-2.1227567195892334
1767625005198967800,0.7509677734375,1.207680583000183,1.8582520484924316,-1.8008307218551636
1767625005239044400,0.79104443359375,0.8045095205307007,2.428189277648926,-1.5467108488082886
1767625005259128800,0.81112890625,0.5436700582504272,2.4086415767669678,-1.2278391122817993
1767625005279141400,0.831141357421875,0.2968805134296417,2.146580457687378,-0.8869763612747192
1767625005299229400,0.8512294921875,0.25106561183929443,1.9999728202819824,-0.8069530129432678
1767625005319228700,0.871228759765625,0.3536909818649292,1.7678439617156982,-0.7898487448692322
1767625005339320800,0.89132080078125,0.3243694305419922,1.1453723907470703,-0.8417723178863525
1767625005359315000,0.91131494140625,0.12461651116609573,0.7739662528038025,-0.8057312369346619
1767625005399384000,0.951384033203125,-0.7556403279304504,0.9749409556388855,-0.28649580478668213
1767625005439437000,0.99143701171875,-0.001832595793530345,2.0946569442749023,0.10934487730264664
1767625005479497500,1.03149755859375,-0.0910189226269722,1.189354658126831,-0.01466076634824276
1767625005519566600,1.071566650390625,-0.6010913848876953,0.4856378734111786,0.15760323405265808
1767625005559624200,1.111624267578125,-0.6884451508522034,0.6023131608963013,-0.060475658625364304
1767625005579695400,1.1316953125,-0.9816604256629944,0.5528330206871033,-0.11239920556545258
1767625005599693600,1.151693603515625,-1.264491081237793,0.03787364438176155,-0.24678955972194672
1767625005639754500,1.19175439453125,-0.978606104850769,0.5601634383201599,0.04153883829712868
1767625005679802600,1.231802734375,-0.9236282706260681,0.5497786998748779,-0.25595253705978394
1767625005719859700,1.271859619140625,-0.7525860071182251,0.6902777552604675,-0.2370157092809677
1767625005739934500,1.2919345703125,-0.6218608021736145,0.3982841372489929,-0.31154128909111023
1767625005759939600,1.311939697265625,-0.3738495409488678,0.4795292317867279,-0.27977627515792847
1767625005800002000,1.352001953125,0.02626720629632473,0.15454891324043274,-0.07452555745840073
1767625005820074200,1.37207421875,-0.04642575979232788,0.2877175211906433,0.34636059403419495
1767625005840063700,1.392063720703125,-0.22846360504627228,0.019547687843441963,0.3933972120285034
1767625005880125000,1.432125,-1.4770721197128296,-0.5913175344467163,0.3634648323059082
1767625005900195600,1.452195556640625,-1.6242907047271729,-0.3219259977340698,-0.29626965522766113
1767625005920173300,1.47217333984375,-1.176526427268982,-0.2125810980796814,-0.31459560990333557
1767625005960237800,1.51223779296875,-1.076344609260559,-0.413555771112442,-0.013439035043120384
1767625006000305200,1.55230517578125,-1.5363260507583618,-0.2730567753314972,-0.4398229718208313
1767625006020379600,1.572379638671875,-1.7073683738708496,-0.6200281977653503,-0.1716531366109848
1767625006040369000,1.592368896484375,-1.8167132139205933,-0.7904596328735352,-0.8087855577468872
1767625006080438800,1.632438720703125,-2.7201828956604004,-0.9340129494667053,-1.9339994192123413
1767625006120506000,1.672506103515625,-2.0384573936462402,-0.15577064454555511,-1.570534586906433
1767625006140581600,1.69258154296875,-1.5766432285308838,-0.8332201838493347,-0.627358615398407
1767625006160564700,1.712564697265625,-0.45631635189056396,-0.6133087277412415,0.1362229436635971
1767625006180638500,1.732638427734375,-0.21868975460529327,-0.2974913716316223,-0.4080579876899719
1767625006200627500,1.75262744140625,-0.24007004499435425,-0.1514945775270462,-0.19425514340400696
1767625006220699000,1.772698974609375,-0.2321287989616394,-0.2577851414680481,0.06963863968849182
1767625006240701700,1.79270166015625,-0.20402899384498596,-0.11056660860776901,0.23945917189121246
1767625006280780500,1.832780517578125,0.22052235901355743,1.568701982498169,1.4953981637954712
1767625006320850400,1.872850341796875,0.02076941914856434,-0.4911356568336487,-0.41661009192466736
1767625006340923600,1.892923583984375,-0.4098905920982361,-0.34208452701568604,0.3793473243713379
1767625006360914000,1.912913818359375,-0.7757988572120667,-0.7153232097625732,1.0348057746887207
1767625006400973600,1.9529736328125,-0.3292563557624817,-0.4703662395477295,0.18081611394882202
1767625006441035800,1.993035888671875,0.6035348773002625,-0.004886921960860491,-0.04398229718208313
1767625006481109800,2.03310986328125,0.5314527750015259,-1.0421360731124878,1.3713924884796143
1767625006521183700,2.073183837890625,-0.9492846131324768,-0.5577199459075928,0.5974262356758118
1767625006561253000,2.113253173828125,-2.2314908504486084,0.21807889640331268,-0.8185594081878662
1767625006601324800,2.15332470703125,-1.1301007270812988,-0.4056145250797272,0.04642575979232788
1767625006641390300,2.193390380859375,-0.04642575979232788,-0.010995574295520782,-0.018936822190880775
1767625006681469400,2.233469482421875,-0.42760565876960754,-0.47708576917648315,-0.39156460762023926
1767625006701548500,2.253548583984375,-0.4612032473087311,-0.24678955972194672,-0.5180137157440186
1767625006721556500,2.273556396484375,-0.24923302233219147,-0.13805554807186127,-0.04337143152952194
1767625006761629700,2.313629638671875,-0.09162978827953339,-0.2571742534637451,0.6047565937042236
1767625006801702400,2.353702392578125,0.06414084881544113,-0.5155702829360962,0.4355469346046448
1767625006841782800,2.39378271484375,-0.039706241339445114,0.1417207419872284,0.1215621829032898
1767625006881853400,2.433853515625,-0.24617868661880493,-0.2822197377681732,0.3677408695220947
1767625006921933300,2.473933349609375,-0.13377949595451355,-0.3793473243713379,0.13316862285137177
1767625006942022000,2.49402197265625,-0.07635815441608429,-0.2565633952617645,0.04948008432984352
1767625006962042400,2.51404248046875,-0.07330382615327835,-0.2577851414680481,0.00427605677396059
1767625007002143200,2.554143310546875,0.04337143152952194,-0.32681289315223694,-0.15515977144241333
1767625007042236000,2.59423583984375,0.09224065393209457,-0.5021312236785889,-0.32681289315223694
1767625007082327300,2.634327392578125,0.14844025671482086,-0.36651915311813354,-0.3854559659957886
1767625007102417700,2.654417724609375,0.1514945775270462,-0.26633724570274353,-0.4105014503002167
1767625007122400800,2.67440087890625,0.12522737681865692,-0.17837265133857727,-0.4092797040939331
1767625007142495200,2.6944951171875,0.11056660860776901,-0.018325956538319588,-0.3878994286060333
1767625007162507000,2.714507080078125,0.08735372871160507,0.15515977144241333,-0.45814892649650574
1767625007202598700,2.7545986328125,0.14966198801994324,0.394008070230484,-0.5577199459075928
1767625007222677500,2.774677490234375,0.14782938361167908,0.32009339332580566,-0.5259549617767334
1767625007242683600,2.79468359375,0.09529497474431992,0.3683517575263977,-0.4153883755207062
1767625007282784000,2.834783935546875,0.031154127791523933,0.720820963382721,-0.43737950921058655
1767625007322887400,2.874887451171875,0.1667662113904953,0.7947356700897217,-0.6591235995292664
1767625007362962000,2.9149619140625,0.31093040108680725,0.5858197808265686,-0.8454375267028809
1767625007403057200,2.95505712890625,0.1417207419872284,0.19058994948863983,-0.7519751191139221
1767625007423148500,2.9751484375,0.0861319974064827,0.20586158335208893,-0.6829473376274109
1767625007443166700,2.995166748046875,0.060475658625364304,0.2571742534637451,-0.6377432942390442
1767625007483263700,3.035263671875,0.09285151958465576,0.23518311977386475,-0.4294382631778717
1767625007523350300,3.075350341796875,0.2620611786842346,0.5626068711280823,-0.29504790902137756
1767625007563443500,3.115443359375,0.21502456068992615,0.7929030656814575,-0.33292156457901
1767625007603513600,3.155513671875,0.16432274878025055,1.1459832191467285,-0.3933972120285034
1767625007643610000,3.195610107421875,0.0659734457731247,1.217454433441162,-0.39095374941825867
1767625007683714800,3.23571484375,-0.07024950534105301,1.0751228332519531,-0.3536909818649292
1767625007703802600,3.255802734375,-0.1368338167667389,1.064738154411316,-0.413555771112442
1767625007723808500,3.27580859375,-0.08979719132184982,0.9584475755691528,-0.46792277693748474
1767625007763915300,3.315915283203125,-0.03726277872920036,0.5943718552589417,-0.5717698931694031
1767625007784004600,3.336004638671875,-0.05192354694008827,0.4740314185619354,-0.5809328556060791
1767625007804118500,3.356118408203125,-0.04703662544488907,0.4153883755207062,-0.49357911944389343
1767625007844192300,3.396192138671875,-0.021380282938480377,0.5839871764183044,-0.34574973583221436
1767625007884288500,3.43628857421875,-0.016493361443281174,0.38667771220207214,-0.3787364661693573
1767625007904379400,3.45637939453125,-0.1459967941045761,0.3634648323059082,-0.4043927788734436
1767625007924363500,3.476363525390625,-0.11178833991289139,0.5607742667198181,-0.3836233615875244
1767625007964457000,3.51645703125,-0.006719517521560192,0.8704829812049866,-0.2577851414680481
1767625008004569000,3.556569091796875,0.14477506279945374,0.7611380815505981,0.05803219974040985
1767625008044633000,3.596633056640625,0.33658674359321594,0.30543261766433716,0.4764748811721802
1767625008084690200,3.636690185546875,0.33475416898727417,0.30054569244384766,1.32863187789917
1767625008124774100,3.676774169921875,0.27061331272125244,-0.00733038317412138,2.22171688079834
1767625008164873500,3.71687353515625,0.44104471802711487,0.41233405470848083,2.4782803058624268
1767625008184952600,3.73695263671875,0.4813618063926697,0.1875356286764145,2.3408355712890625
1767625008204951000,3.756950927734375,0.6065891981124878,-0.3243694305419922,2.193617105484009
1767625008245023200,3.797023193359375,0.816726803779602,-0.9535606503486633,1.8894062042236328
1767625008285107000,3.83710693359375,0.6505714654922485,-1.1246029138565063,1.7061465978622437
1767625008325169700,3.877169677734375,0.5406157374382019,-1.0824532508850098,1.5815300941467285
1767625008345250300,3.897250244140625,0.5626068711280823,-1.0506882667541504,1.4208725690841675
1767625008365313800,3.917313720703125,0.5210680365562439,-1.0073168277740479,1.2198978662490845
1767625008405421800,3.957421875,0.27550023794174194,-1.0348057746887207,0.8753699064254761
1767625008445504000,3.99750390625,0.11545353382825851,-0.44715335965156555,0.3982841372489929
1767625008485572400,4.037572265625,-0.08918632566928864,0.0507018156349659,0.00366519158706069
1767625008525644300,4.077644287109375,-0.49846604466438293,0.1264491081237793,-0.28038713335990906
1767625008545727000,4.09772705078125,-0.5650503635406494,0.1667662113904953,-0.5259549617767334
1767625008565715200,4.117715087890625,-0.5803219676017761,0.32559117674827576,-0.8063421249389648
1767625008605792800,4.157792724609375,-0.50335294008255,0.6524040699005127,-1.3836097717285156
1767625008645888800,4.197888671875,-0.38240164518356323,0.3292563557624817,-1.177748203277588
1767625008685964300,4.23796435546875,-0.17531833052635193,0.013439035043120384,-0.5393940210342407
1767625008726036000,4.278035888671875,0.10690141469240189,-0.05314527451992035,0.04581489413976669
1767625008766115800,4.31811572265625,-0.13988813757896423,-0.3194825351238251,-0.2565633952617645
1767625008806177300,4.35817724609375,-0.014049900695681572,0.16982053220272064,-0.8038986921310425
1767625008826253300,4.37825341796875,0.19547687470912933,0.4996877610683441,-0.7037167549133301
1767625008846242800,4.398242919921875,0.35063666105270386,0.8344419002532959,-0.7476990818977356
1767625008866319400,4.4183193359375,0.06475171446800232,1.0781772136688232,-0.607200026512146
1767625008886322400,4.438322509765625,-0.19853121042251587,1.3573426008224487,-0.6236934065818787
1767625008926387000,4.478386962890625,-0.1820378452539444,1.1850786209106445,-1.2052371501922607
1767625008966524000,4.51852392578125,-0.09773843735456467,0.20891591906547546,-0.8820894360542297
1767625009006614300,4.5586142578125,0.11972958594560623,0.6713408827781677,-0.7183775305747986
1767625009046685400,4.598685546875,0.15271630883216858,1.7446311712265015,-0.8038986921310425
1767625009066768000,4.618767822265625,0.17043140530586243,2.032959461212158,-0.7544185519218445
1767625009086768000,4.63876806640625,0.19853121042251587,2.079996109008789,-0.656680166721344
1767625009126876200,4.678876220703125,0.17531833052635193,1.8979582786560059,-0.5473352670669556
1767625009166975700,4.718975830078125,0.1765400618314743,1.4001030921936035,-0.5613851547241211
1767625009207083300,4.759083251953125,0.09896016865968704,1.216843605041504,-0.6108652353286743
1767625009247183400,4.799183349609375,0.08246681094169617,1.0800096988677979,-0.694553792476654
1767625009287261000,4.839260986328125,-0.0403171069920063,0.8943067193031311,-0.6841690540313721
1767625009327365400,4.879365478515625,-0.11850785464048386,0.9156870245933533,-0.6126978397369385
1767625009367475000,4.919474853515625,-0.2767219543457031,0.8442157506942749,-0.35552358627319336
1767625009407570000,4.95956982421875,-0.1966986060142517,0.7739662528038025,-0.3597996234893799
1767625009447664600,4.99966455078125,-0.0708603709936142,0.7525860071182251,-0.2565633952617645
1767625009467757600,5.019757568359375,-0.016493361443281174,0.7367035150527954,-0.24862214922904968
