time,seconds_elapsed,z,y,x
1767625004557419000,0.1094189453125,0.26230812072753906,-0.01291385293006897,0.008852273225784302
1767625004597494000,0.149493896484375,-0.3291339874267578,0.2671823501586914,0.15370196104049683
1767625004637579000,0.1895791015625,0.07834815979003906,0.037552520632743835,0.214710533618927
1767625004657619000,0.209618896484375,-1.3918085098266602,0.1403239518404007,-0.2701800763607025
1767625004677669400,0.22966943359375,-2.017573833465576,0.4036368131637573,-0.1808079183101654
1767625004717732400,0.269732421875,-0.6974124908447266,-0.43562382459640503,1.0336003303527832
1767625004757814800,0.309814697265625,-1.2811288833618164,-0.019712403416633606,-2.26128888130188
1767625004797902000,0.349902099609375,0.0699319839477539,-0.4643761217594147,0.322990745306015
1767625004837979600,0.389979736328125,-1.5237503051757812,-0.7188861966133118,-0.9586412906646729
1767625004878055200,0.43005517578125,-0.4079427719116211,-1.4536837339401245,-0.6993209719657898
1767625004918135800,0.4701357421875,-0.02923870086669922,-1.374949336051941,-0.5532455444335938
1767625004958200800,0.510200927734375,-0.568303108215332,-1.6656944751739502,-1.1747097969055176
1767625004978245000,0.5302451171875,-0.7246999740600586,-2.2020153999328613,-1.9266246557235718
1767625004998288100,0.5502880859375,-0.3241128921508789,-2.2887063026428223,-1.8122022151947021
1767625005018325000,0.570324951171875,-0.10135459899902344,-2.1455886363983154,-1.681220293045044
1767625005038358000,0.59035791015625,-0.7677221298217773,-2.307939052581787,-1.9245949983596802
1767625005078445300,0.6304453125,0.7590150833129883,-1.5487885475158691,-1.4926724433898926
1767625005118543400,0.67054345703125,-1.4784760475158691,-0.7563023567199707,-1.2135305404663086
1767625005158619400,0.710619384765625,2.07228422164917,0.9615960121154785,-0.47524094581604004
1767625005178648000,0.73064794921875,2.927400588989258,1.6212048530578613,-0.11572980880737305
1767625005198676500,0.750676513671875,2.0484280586242676,1.603759527206421,1.3307976722717285
1767625005218711600,0.770711669921875,2.4345035552978516,1.635291337966919,1.2718751430511475
1767625005238752800,0.790752685546875,3.5317931175231934,1.881899356842041,1.569962978363037
1767625005258791700,0.810791748046875,3.7496347427368164,2.1410555839538574,1.167933464050293
1767625005278850000,0.83085009765625,3.176239490509033,2.2130351066589355,0.9737796783447266
1767625005298892300,0.850892333984375,1.3397259712219238,1.8445022106170654,-0.28909826278686523
1767625005318936300,0.870936279296875,0.6202454566955566,1.205441951751709,-0.8713808059692383
1767625005338984200,0.890984130859375,0.5795650482177734,1.238985538482666,-0.34322595596313477
1767625005359023600,0.911023681640625,1.6039552688598633,1.9864904880523682,1.359626293182373
1767625005399092200,0.95109228515625,-0.8615412712097168,2.0401556491851807,2.5959553718566895
1767625005439145500,0.9911455078125,1.213007926940918,-0.8386979103088379,-3.061697483062744
1767625005479205600,1.03120556640625,0.6466286182403564,0.11054134368896484,0.44272518157958984
1767625005519274800,1.071274658203125,1.1178865432739258,-0.7967405319213867,-2.121209144592285
1767625005559332900,1.111332763671875,-0.02220630645751953,0.5778517723083496,1.2446632385253906
1767625005579358500,1.1313583984375,-1.063344955444336,0.3445253372192383,1.0772957801818848
1767625005599402000,1.151402099609375,-0.0020809173583984375,-0.5762062072753906,-1.8932476043701172
1767625005639463000,1.191462890625,0.22458481788635254,1.0421772003173828,-0.4273996353149414
1767625005679510800,1.2315107421875,-0.1577242612838745,2.8444666862487793,-1.1237201690673828
1767625005719568000,1.27156787109375,-0.5487155914306641,1.9301104545593262,1.8149142265319824
1767625005739597800,1.291597900390625,-0.0010663270950317383,0.9891924858093262,1.1663818359375
1767625005759648300,1.311648193359375,0.9826741218566895,-1.8306927680969238,-0.4567885398864746
1767625005799710200,1.351710205078125,0.4591403007507324,-3.1161417961120605,-2.049544334411621
1767625005819737900,1.37173779296875,-0.5928830504417419,-2.762955665588379,-0.7436542510986328
1767625005839772000,1.39177197265625,-0.2482151985168457,-1.677464485168457,0.18385696411132812
1767625005879833600,1.43183349609375,0.8020205497741699,-0.1060175895690918,4.445809364318848
1767625005899859200,1.451859130859375,-3.2643027305603027,1.2277755737304688,1.4107913970947266
1767625005919881200,1.471881103515625,0.9036072492599487,2.8081202507019043,-1.7956571578979492
1767625005959946200,1.5119462890625,2.583494186401367,5.207671642303467,-6.159121990203857
1767625006000013000,1.552012939453125,2.0487442016601562,5.472769737243652,-0.7496514320373535
1767625006020043000,1.57204296875,3.6095476150512695,5.533586502075195,-0.24692249298095703
1767625006040076800,1.592076904296875,-6.038514614105225,7.1604814529418945,0.3628361225128174
1767625006080146700,1.632146728515625,-4.24113655090332,1.827378749847412,1.507453203201294
1767625006120214800,1.67221484375,0.44472700357437134,-9.682245254516602,-0.4390723705291748
1767625006140245000,1.692244873046875,-0.18568016588687897,-11.238105773925781,-2.0322487354278564
1767625006160273200,1.712273193359375,-0.8905662298202515,-6.419492721557617,-2.6898605823516846
1767625006180302000,1.732302001953125,0.7305971384048462,-2.4869375228881836,-1.2278053760528564
1767625006200336400,1.75233642578125,2.3215250968933105,1.5033092498779297,-2.6725916862487793
1767625006220363000,1.772363037109375,0.6597837805747986,0.7711944580078125,-2.1739320755004883
1767625006240409900,1.792409912109375,0.10518093407154083,1.0837697982788086,-2.569823741912842
1767625006280488700,1.83248876953125,3.025866985321045,0.33344554901123047,1.5607645511627197
1767625006300523800,1.852523681640625,-1.6464606523513794,-1.7719106674194336,-0.7954138517379761
1767625006320558600,1.87255859375,0.23049849271774292,0.5956239700317383,0.22218918800354004
1767625006340586800,1.892586669921875,1.3397605419158936,3.078024387359619,0.7014545202255249
1767625006360622000,1.9126220703125,-0.7402670979499817,1.8366379737854004,-0.08185768127441406
1767625006400682000,1.952681884765625,-1.0468474626541138,2.8234758377075195,-0.6756759881973267
1767625006420710400,1.97271044921875,-1.0626109838485718,4.24574089050293,-1.0949543714523315
1767625006440744000,1.992743896484375,0.043732404708862305,3.057121753692627,-1.3096072673797607
1767625006480818200,2.032818115234375,0.8584381341934204,0.8583927154541016,0.5715152621269226
1767625006520892400,2.072892333984375,-1.1209272146224976,-2.5372982025146484,1.4451977014541626
1767625006560961500,2.11296142578125,0.37793123722076416,1.1557836532592773,1.4949654340744019
1767625006601032200,2.1530322265625,2.570383071899414,1.5459442138671875,-3.00048828125
1767625006641099000,2.19309912109375,-1.608340859413147,-4.08207893371582,-3.1480636596679688
1767625006681176800,2.2331767578125,1.415324091911316,-1.6564807891845703,1.5840256214141846
1767625006701212000,2.2532119140625,1.0857629776000977,-0.7763004302978516,-2.064361810684204
1767625006721265000,2.273264892578125,1.610438346862793,0.24944591522216797,-0.21968376636505127
1767625006761338400,2.31333837890625,1.0927674770355225,-2.2235727310180664,-0.18732723593711853
1767625006801410000,2.35341015625,0.160131573677063,-1.0921812057495117,0.27475565671920776
1767625006841490700,2.39349072265625,0.5392378568649292,4.16124963760376,-0.9797390699386597
1767625006881562400,2.433562255859375,0.49384868144989014,-0.4249258041381836,-0.7546699643135071
1767625006921641200,2.47364111328125,0.9393692016601562,0.17179393768310547,-0.8484113216400146
1767625006941685000,2.49368505859375,0.9258933067321777,0.41379642486572266,-0.5789418816566467
1767625006961750000,2.51375,0.7406187057495117,0.6027307510375977,-0.7713119983673096
1767625006981799000,2.533798828125,0.632394552230835,0.6485223770141602,-0.7082786560058594
1767625007001852200,2.55385205078125,0.34559106826782227,0.4705028533935547,-0.7015195488929749
1767625007041943000,2.593943115234375,0.5572648048400879,0.13144397735595703,-0.09624236822128296
1767625007082035700,2.63403564453125,0.5241937637329102,0.0936279296875,0.05433613061904907
1767625007102080300,2.654080322265625,0.40186190605163574,0.3160247802734375,0.06921905279159546
1767625007122109000,2.67410888671875,0.2493290901184082,0.31626033782958984,0.6144481897354126
1767625007142158000,2.694157958984375,0.11294174194335938,0.25323009490966797,0.8054099082946777
1767625007162215200,2.714215087890625,-0.8398774862289429,0.41004276275634766,0.6805764436721802
1767625007202307300,2.754307373046875,-1.6384958028793335,-0.5898227691650391,0.06196892261505127
1767625007222341000,2.774341064453125,-1.022166132926941,-0.7862110137939453,0.9599107503890991
1767625007242392000,2.79439208984375,-0.2953953742980957,-0.16190052032470703,0.9111857414245605
1767625007282492200,2.8344921875,-0.647171139717102,0.2476491928100586,-0.40878385305404663
1767625007322595800,2.874595947265625,-1.093448281288147,-0.4119586944580078,-0.6549654603004456
1767625007362669800,2.914669921875,-0.9381168484687805,0.157623291015625,-1.0963854789733887
1767625007402765600,2.954765625,-0.2192230522632599,0.24763011932373047,0.10763606429100037
1767625007422812000,2.97481201171875,0.009415417909622192,0.5103130340576172,0.07342959940433502
1767625007442875600,2.994875732421875,-0.1058591902256012,0.29619884490966797,-0.08511050045490265
1767625007482972400,3.034972412109375,0.1876004934310913,-0.7144060134887695,-0.4529136121273041
1767625007523058400,3.075058349609375,-0.5858880281448364,-0.5023984909057617,-0.640296459197998
1767625007563152000,3.11515185546875,-0.53277587890625,0.8043498992919922,0.9433932304382324
