time,seconds_elapsed,z,y,x
1767620467370232000,0.163232177734375,-0.4792933464050293,0.2791609764099121,0.23912358283996582
1767620467390289700,0.18328955078125,0.46946001052856445,-0.4545879364013672,-0.780601978302002
1767620467430376700,0.223376708984375,1.2280597686767578,-1.7906451225280762,-2.8624587059020996
1767620467450455300,0.243455322265625,-0.5884733200073242,0.025161266326904297,-1.604933261871338
1767620467470509000,0.263509033203125,-1.390188217163086,0.6625993251800537,-0.9762434959411621
1767620467510594600,0.303594482421875,-0.0866384506225586,2.4914488792419434,4.4124908447265625
1767620467550686000,0.34368603515625,2.9257030487060547,0.24382472038269043,0.06667542457580566
1767620467590773800,0.383773681640625,-4.028726577758789,0.5202274322509766,-1.795278549194336
1767620467630898700,0.423898681640625,3.5026192665100098,-0.6352834701538086,-2.6506128311157227
1767620467670993200,0.4639931640625,1.8612613677978516,-2.0196776390075684,-0.6887269020080566
1767620467711095000,0.504094970703125,-0.3352036476135254,-0.21939539909362793,0.6931333541870117
1767620467751189000,0.54418896484375,-1.0601239204406738,-0.30985593795776367,-1.250685691833496
1767620467771236400,0.564236328125,-1.1279540061950684,-0.928168773651123,-0.07152557373046875
1767620467791293700,0.584293701171875,0.4380803108215332,-1.3150768280029297,-0.2351393699645996
1767620467831404300,0.624404296875,-0.7574124336242676,0.14110898971557617,0.14133548736572266
1767620467871512600,0.6645126953125,-0.8244342803955078,-1.754420280456543,-1.902076244354248
1767620467911605200,0.704605224609375,-1.809997797012329,0.8939132690429688,1.3112177848815918
1767620467951710000,0.7447099609375,0.7311949729919434,-0.03665304183959961,-0.20162057876586914
1767620467991804200,0.78480419921875,-0.10085582733154297,-1.255690574645996,-1.0450620651245117
1767620468031903500,0.824903564453125,-1.9507601261138916,-0.5028395652770996,0.7456851005554199
1767620468051937000,0.84493701171875,-1.1237788200378418,-0.6480679512023926,-0.45128583908081055
1767620468071994000,0.864994140625,-0.2581791877746582,-0.7751188278198242,1.2651405334472656
1767620468112084000,0.905083984375,-0.8062219619750977,-2.1161446571350098,-1.2762131690979004
1767620468152156700,0.94515673828125,-0.17226433753967285,-1.2534961700439453,3.628866195678711
1767620468172197400,0.965197265625,0.2899951934814453,-0.8566913604736328,2.7841711044311523
1767620468192249300,0.985249267578125,-6.080336093902588,0.07496881484985352,2.9019737243652344
1767620468212282600,1.00528271484375,-1.1449329853057861,-0.5165724754333496,0.24222421646118164
1767620468232323800,1.02532373046875,-0.5411787033081055,1.151865005493164,-4.692436218261719
1767620468252364000,1.045364013671875,-1.06925630569458,2.677217721939087,-3.6880903244018555
1767620468272411000,1.065410888671875,-14.417983055114746,2.3228697776794434,-1.8784446716308594
1767620468292452000,1.0854521484375,0.6593362092971802,6.255728721618652,1.3073339462280273
1767620468312502300,1.105502197265625,-2.134202480316162,-2.404287815093994,-4.329608917236328
1767620468352588800,1.1455888671875,-0.5120275020599365,-4.352446556091309,1.881032943725586
1767620468392680000,1.185679931640625,-0.5371489524841309,-0.972785472869873,0.2303905487060547
1767620468432775700,1.225775634765625,-0.7234691381454468,-0.40354108810424805,-0.7549686431884766
1767620468452818200,1.245818115234375,-0.3305041790008545,-1.0119261741638184,-0.23585844039916992
1767620468472880600,1.265880615234375,-0.06000328063964844,-0.4189167022705078,1.7410922050476074
1767620468512967000,1.305966796875,-1.4656155109405518,-1.6045045852661133,2.007150650024414
1767620468553052200,1.34605224609375,-1.3766663074493408,-1.1441917419433594,-1.1999311447143555
1767620468593143000,1.38614306640625,1.0520707368850708,3.151963233947754,-2.01297664642334
1767620468633233700,1.426233642578125,-0.10095858573913574,5.718173980712891,0.3216991424560547
1767620468673358600,1.466358642578125,-1.0180045366287231,5.2934980392456055,2.429105758666992
1767620468713442000,1.506442138671875,-3.253706932067871,2.535154342651367,2.5392556190490723
1767620468753558000,1.54655810546875,1.200201153755188,-7.892009735107422,-0.35907936096191406
1767620468793642000,1.58664208984375,-1.8127634525299072,-5.310011863708496,0.02802586555480957
1767620468833750000,1.62675,1.2401918172836304,0.12542438507080078,-2.8944015502929688
1767620468873828400,1.666828369140625,-1.4210509061813354,4.13151216506958,-4.353555202484131
1767620468913920500,1.70692041015625,-1.7847263813018799,0.5688600540161133,-1.7980178594589233
1767620468954000100,1.747000244140625,-0.6232333183288574,-0.24428939819335938,0.43671679496765137
1767620468994088700,1.787088623046875,-0.2880913019180298,0.5346832275390625,0.7790583968162537
1767620469034189800,1.82718994140625,-1.181811809539795,2.78786563873291,0.49862682819366455
1767620469074304000,1.867303955078125,0.14458918571472168,5.959221839904785,-1.844004511833191
1767620469114371600,1.90737158203125,-0.8347694873809814,6.4859395027160645,0.43045032024383545
1767620469154449400,1.947449462890625,-0.24458527565002441,-5.609393119812012,3.532050371170044
1767620469194530300,1.9875302734375,0.20348453521728516,-9.409701347351074,0.2959679365158081
1767620469234702800,2.027702880859375,0.5832235813140869,-3.958127975463867,-3.886230707168579
